sample_index,bucket,source_name,uid
136084,medium_low,hotpot,hotpot:136084
178434,medium_low,hotpot,hotpot:178434
60940,medium_low,nq,nq:60940
51882,medium_high,nq,nq:51882
92378,easy_high,hotpot,hotpot:92378
3232,easy_high,nq,nq:3232
164482,easy_high,hotpot,hotpot:164482
99966,easy_high,hotpot,hotpot:99966
104212,hard,hotpot,hotpot:104212
103878,easy_high,nq,nq:103878
75048,medium_high,nq,nq:75048
3662,easy_high,hotpot,hotpot:3662
38662,hard,nq,nq:38662
6572,medium_high,nq,nq:6572
129260,hard,hotpot,hotpot:129260
143450,medium_mid,hotpot,hotpot:143450
119820,medium_mid,hotpot,hotpot:119820
80012,hard,hotpot,hotpot:80012
90704,medium_low,nq,nq:90704
32566,hard,hotpot,hotpot:32566
104814,medium_high,nq,nq:104814
112864,medium_high,hotpot,hotpot:112864
144294,medium_high,hotpot,hotpot:144294
82402,hard,hotpot,hotpot:82402
118966,easy_high,nq,nq:118966
30744,hard,hotpot,hotpot:30744
21874,medium_mid,hotpot,hotpot:21874
151678,hard,nq,nq:151678
32296,easy_high,hotpot,hotpot:32296
120730,hard,nq,nq:120730
156270,hard,nq,nq:156270
32850,medium_mid,hotpot,hotpot:32850
28676,medium_high,nq,nq:28676
45246,medium_mid,nq,nq:45246
54752,medium_high,hotpot,hotpot:54752
15596,medium_mid,nq,nq:15596
104292,medium_low,hotpot,hotpot:104292
169398,medium_low,hotpot,hotpot:169398
15798,medium_mid,hotpot,hotpot:15798
75662,medium_mid,nq,nq:75662
83860,medium_low,hotpot,hotpot:83860
42830,hard,hotpot,hotpot:42830
161714,easy_high,hotpot,hotpot:161714
176672,medium_mid,hotpot,hotpot:176672
48932,medium_high,hotpot,hotpot:48932
148836,medium_low,nq,nq:148836
27690,easy_high,hotpot,hotpot:27690
41332,easy_high,nq,nq:41332
165334,medium_high,hotpot,hotpot:165334
179520,medium_high,hotpot,hotpot:179520
4362,easy_high,hotpot,hotpot:4362
13940,easy_high,nq,nq:13940
140540,hard,hotpot,hotpot:140540
122840,hard,nq,nq:122840
56194,easy_high,nq,nq:56194
24906,medium_low,hotpot,hotpot:24906
107870,easy_high,nq,nq:107870
41690,easy_high,hotpot,hotpot:41690
125008,easy_high,hotpot,hotpot:125008
129672,medium_mid,nq,nq:129672
8910,medium_high,nq,nq:8910
140436,medium_low,nq,nq:140436
76124,medium_mid,hotpot,hotpot:76124
4028,medium_mid,hotpot,hotpot:4028
145696,medium_high,hotpot,hotpot:145696
91188,medium_high,hotpot,hotpot:91188
23560,medium_high,nq,nq:23560
28130,hard,nq,nq:28130
105638,hard,hotpot,hotpot:105638
84038,easy_high,nq,nq:84038
12848,medium_low,nq,nq:12848
105506,easy_high,nq,nq:105506
67128,medium_mid,hotpot,hotpot:67128
99648,medium_mid,hotpot,hotpot:99648
33472,easy_high,hotpot,hotpot:33472
152690,medium_mid,hotpot,hotpot:152690
145064,easy_high,nq,nq:145064
116344,medium_mid,hotpot,hotpot:116344
42546,medium_high,hotpot,hotpot:42546
63688,easy_high,nq,nq:63688
131724,easy_high,hotpot,hotpot:131724
42722,medium_high,nq,nq:42722
108728,medium_mid,hotpot,hotpot:108728
111272,medium_high,nq,nq:111272
16696,easy_high,nq,nq:16696
25682,hard,nq,nq:25682
110178,easy_high,hotpot,hotpot:110178
57996,hard,hotpot,hotpot:57996
35086,medium_high,hotpot,hotpot:35086
128620,medium_high,hotpot,hotpot:128620
92392,easy_high,hotpot,hotpot:92392
24676,medium_low,hotpot,hotpot:24676
17992,medium_mid,nq,nq:17992
1056,medium_high,nq,nq:1056
78400,medium_mid,hotpot,hotpot:78400
139682,easy_high,hotpot,hotpot:139682
136550,easy_high,nq,nq:136550
172930,medium_mid,hotpot,hotpot:172930
105870,medium_low,nq,nq:105870
155594,hard,hotpot,hotpot:155594
69632,medium_high,nq,nq:69632
157892,medium_low,hotpot,hotpot:157892
102270,medium_low,nq,nq:102270
35360,medium_low,nq,nq:35360
117966,medium_mid,nq,nq:117966
57788,easy_high,nq,nq:57788
11722,easy_high,hotpot,hotpot:11722
102102,medium_mid,nq,nq:102102
12216,medium_mid,nq,nq:12216
133188,medium_high,nq,nq:133188
23724,medium_mid,hotpot,hotpot:23724
15808,medium_high,nq,nq:15808
106184,medium_mid,hotpot,hotpot:106184
157290,hard,nq,nq:157290
71386,medium_mid,hotpot,hotpot:71386
140026,medium_low,nq,nq:140026
43446,easy_high,hotpot,hotpot:43446
147780,medium_high,hotpot,hotpot:147780
3652,medium_low,nq,nq:3652
40538,medium_low,nq,nq:40538
144442,medium_mid,nq,nq:144442
106778,medium_mid,hotpot,hotpot:106778
157388,medium_mid,nq,nq:157388
175554,easy_high,hotpot,hotpot:175554
115150,medium_mid,hotpot,hotpot:115150
82246,medium_mid,nq,nq:82246
136948,easy_high,nq,nq:136948
115828,medium_high,hotpot,hotpot:115828
22700,medium_high,hotpot,hotpot:22700
86520,medium_mid,hotpot,hotpot:86520
150778,medium_mid,hotpot,hotpot:150778
44332,medium_high,hotpot,hotpot:44332
64310,easy_high,nq,nq:64310
119500,easy_high,nq,nq:119500
96698,hard,nq,nq:96698
118786,medium_mid,nq,nq:118786
158308,easy_high,hotpot,hotpot:158308
63660,medium_low,nq,nq:63660
88320,medium_mid,nq,nq:88320
92736,medium_low,hotpot,hotpot:92736
170430,medium_high,hotpot,hotpot:170430
17174,medium_low,hotpot,hotpot:17174
20296,medium_low,nq,nq:20296
22870,medium_high,nq,nq:22870
134860,medium_high,nq,nq:134860
8556,easy_high,nq,nq:8556
1198,medium_high,hotpot,hotpot:1198
25392,easy_high,nq,nq:25392
39296,medium_high,nq,nq:39296
67472,easy_high,hotpot,hotpot:67472
116474,easy_high,hotpot,hotpot:116474
86188,medium_mid,nq,nq:86188
40214,medium_mid,hotpot,hotpot:40214
97602,medium_low,hotpot,hotpot:97602
84798,medium_mid,nq,nq:84798
136968,medium_mid,nq,nq:136968
149300,medium_low,hotpot,hotpot:149300
132612,easy_high,hotpot,hotpot:132612
38754,medium_high,nq,nq:38754
73932,medium_mid,nq,nq:73932
51270,medium_mid,nq,nq:51270
68184,medium_mid,nq,nq:68184
23324,medium_high,nq,nq:23324
155424,hard,hotpot,hotpot:155424
17548,medium_high,nq,nq:17548
179392,medium_mid,hotpot,hotpot:179392
104568,medium_high,hotpot,hotpot:104568
7370,medium_high,nq,nq:7370
64056,medium_mid,nq,nq:64056
16042,hard,hotpot,hotpot:16042
134166,medium_low,hotpot,hotpot:134166
61108,medium_high,nq,nq:61108
109838,hard,hotpot,hotpot:109838
174066,medium_mid,hotpot,hotpot:174066
65254,medium_high,hotpot,hotpot:65254
107058,medium_high,nq,nq:107058
42062,medium_mid,nq,nq:42062
66722,medium_low,hotpot,hotpot:66722
105806,medium_mid,nq,nq:105806
157394,easy_high,hotpot,hotpot:157394
46532,medium_low,hotpot,hotpot:46532
89740,medium_mid,hotpot,hotpot:89740
75562,medium_low,hotpot,hotpot:75562
85574,medium_high,nq,nq:85574
12870,medium_high,hotpot,hotpot:12870
129488,medium_mid,nq,nq:129488
28774,medium_mid,hotpot,hotpot:28774
95408,medium_mid,hotpot,hotpot:95408
82772,hard,hotpot,hotpot:82772
143902,medium_low,nq,nq:143902
22538,medium_low,hotpot,hotpot:22538
86594,medium_low,hotpot,hotpot:86594
15346,medium_high,nq,nq:15346
142736,hard,hotpot,hotpot:142736
34570,medium_high,nq,nq:34570
153430,medium_mid,hotpot,hotpot:153430
109396,medium_mid,hotpot,hotpot:109396
63450,easy_high,nq,nq:63450
178074,medium_high,hotpot,hotpot:178074
34474,easy_high,nq,nq:34474
71954,medium_high,nq,nq:71954
8762,medium_low,hotpot,hotpot:8762
149028,medium_mid,nq,nq:149028
20934,medium_mid,nq,nq:20934
105784,hard,hotpot,hotpot:105784
118574,medium_low,nq,nq:118574
133612,medium_high,nq,nq:133612
4694,medium_low,hotpot,hotpot:4694
64646,medium_low,nq,nq:64646
99496,hard,hotpot,hotpot:99496
125706,medium_low,hotpot,hotpot:125706
126946,medium_mid,nq,nq:126946
39866,medium_mid,nq,nq:39866
93512,medium_high,hotpot,hotpot:93512
173680,medium_low,hotpot,hotpot:173680
97186,easy_high,nq,nq:97186
56492,medium_mid,nq,nq:56492
138676,easy_high,hotpot,hotpot:138676
99062,easy_high,hotpot,hotpot:99062
121300,easy_high,hotpot,hotpot:121300
24690,medium_high,nq,nq:24690
39246,hard,hotpot,hotpot:39246
6764,medium_low,nq,nq:6764
94148,easy_high,nq,nq:94148
117034,hard,hotpot,hotpot:117034
169794,medium_high,hotpot,hotpot:169794
32828,hard,nq,nq:32828
117086,medium_high,hotpot,hotpot:117086
103294,medium_low,hotpot,hotpot:103294
42792,medium_high,nq,nq:42792
75052,medium_high,nq,nq:75052
111012,easy_high,nq,nq:111012
60256,medium_mid,nq,nq:60256
115086,medium_high,nq,nq:115086
3576,medium_mid,nq,nq:3576
77628,medium_high,nq,nq:77628
128592,medium_high,nq,nq:128592
81346,medium_high,nq,nq:81346
117698,easy_high,nq,nq:117698
126124,easy_high,nq,nq:126124
171362,medium_low,hotpot,hotpot:171362
141864,medium_mid,nq,nq:141864
59168,easy_high,hotpot,hotpot:59168
27794,medium_mid,nq,nq:27794
121250,easy_high,hotpot,hotpot:121250
72254,hard,nq,nq:72254
23410,hard,nq,nq:23410
127928,hard,nq,nq:127928
114896,medium_mid,nq,nq:114896
6168,easy_high,hotpot,hotpot:6168
133402,medium_low,hotpot,hotpot:133402
52454,medium_mid,nq,nq:52454
101290,easy_high,hotpot,hotpot:101290
97694,medium_mid,hotpot,hotpot:97694
18488,easy_high,nq,nq:18488
70064,medium_mid,nq,nq:70064
100194,easy_high,hotpot,hotpot:100194
50188,medium_mid,nq,nq:50188
24794,medium_mid,nq,nq:24794
130426,medium_high,nq,nq:130426
42060,medium_mid,nq,nq:42060
42808,medium_mid,nq,nq:42808
858,medium_low,hotpot,hotpot:858
15250,medium_high,nq,nq:15250
74726,medium_mid,nq,nq:74726
57364,easy_high,hotpot,hotpot:57364
146986,medium_mid,hotpot,hotpot:146986
12294,medium_high,nq,nq:12294
54256,medium_high,hotpot,hotpot:54256
64042,easy_high,hotpot,hotpot:64042
67708,medium_low,hotpot,hotpot:67708
3688,easy_high,hotpot,hotpot:3688
143698,easy_high,hotpot,hotpot:143698
157286,medium_mid,nq,nq:157286
157472,easy_high,nq,nq:157472
148824,easy_high,hotpot,hotpot:148824
117284,medium_high,hotpot,hotpot:117284
18100,medium_mid,nq,nq:18100
32468,medium_low,hotpot,hotpot:32468
49650,easy_high,nq,nq:49650
19168,medium_mid,nq,nq:19168
5412,medium_high,nq,nq:5412
132610,medium_low,nq,nq:132610
134572,medium_mid,hotpot,hotpot:134572
68622,medium_low,hotpot,hotpot:68622
109564,medium_high,nq,nq:109564
106082,hard,nq,nq:106082
102602,easy_high,hotpot,hotpot:102602
92136,medium_mid,nq,nq:92136
55034,medium_low,nq,nq:55034
119920,medium_high,hotpot,hotpot:119920
21162,medium_mid,nq,nq:21162
44752,medium_low,nq,nq:44752
118904,medium_high,hotpot,hotpot:118904
62178,medium_low,hotpot,hotpot:62178
20920,medium_high,hotpot,hotpot:20920
54834,easy_high,nq,nq:54834
73138,medium_high,hotpot,hotpot:73138
17600,medium_high,nq,nq:17600
80390,easy_high,nq,nq:80390
142774,medium_low,nq,nq:142774
115902,medium_low,hotpot,hotpot:115902
16834,medium_high,nq,nq:16834
2032,medium_mid,hotpot,hotpot:2032
91478,medium_high,nq,nq:91478
67040,hard,nq,nq:67040
82084,medium_low,nq,nq:82084
2862,easy_high,nq,nq:2862
66686,medium_high,nq,nq:66686
5024,hard,hotpot,hotpot:5024
82908,easy_high,hotpot,hotpot:82908
51502,medium_high,hotpot,hotpot:51502
141552,medium_mid,nq,nq:141552
37656,easy_high,hotpot,hotpot:37656
41502,medium_high,nq,nq:41502
25436,medium_mid,hotpot,hotpot:25436
166966,medium_low,hotpot,hotpot:166966
27572,medium_mid,nq,nq:27572
137486,medium_low,nq,nq:137486
38104,medium_mid,nq,nq:38104
143206,medium_mid,nq,nq:143206
33294,easy_high,hotpot,hotpot:33294
164658,hard,hotpot,hotpot:164658
79810,medium_low,nq,nq:79810
20026,medium_mid,hotpot,hotpot:20026
98506,medium_mid,nq,nq:98506
40728,easy_high,hotpot,hotpot:40728
63448,medium_high,nq,nq:63448
32076,easy_high,hotpot,hotpot:32076
66450,easy_high,nq,nq:66450
95208,medium_mid,hotpot,hotpot:95208
122464,medium_high,nq,nq:122464
37474,medium_low,nq,nq:37474
147596,easy_high,nq,nq:147596
83006,easy_high,hotpot,hotpot:83006
153424,medium_high,nq,nq:153424
108458,hard,hotpot,hotpot:108458
113294,hard,hotpot,hotpot:113294
149004,medium_low,nq,nq:149004
133950,medium_low,hotpot,hotpot:133950
112848,hard,nq,nq:112848
137622,medium_mid,nq,nq:137622
148680,medium_high,nq,nq:148680
9634,hard,hotpot,hotpot:9634
29308,medium_low,hotpot,hotpot:29308
33040,medium_low,nq,nq:33040
24478,medium_high,nq,nq:24478
115426,easy_high,nq,nq:115426
102648,medium_mid,nq,nq:102648
117582,easy_high,hotpot,hotpot:117582
4864,hard,hotpot,hotpot:4864
39410,medium_high,nq,nq:39410
114414,medium_high,nq,nq:114414
129892,medium_high,hotpot,hotpot:129892
18148,medium_mid,hotpot,hotpot:18148
83188,easy_high,hotpot,hotpot:83188
107886,medium_high,nq,nq:107886
4622,easy_high,hotpot,hotpot:4622
74702,medium_mid,nq,nq:74702
42422,hard,nq,nq:42422
136920,medium_high,hotpot,hotpot:136920
71842,medium_high,nq,nq:71842
28172,medium_mid,hotpot,hotpot:28172
2078,easy_high,hotpot,hotpot:2078
77592,easy_high,hotpot,hotpot:77592
103508,medium_high,hotpot,hotpot:103508
124772,medium_high,hotpot,hotpot:124772
24874,medium_low,hotpot,hotpot:24874
149848,medium_low,nq,nq:149848
14966,medium_low,hotpot,hotpot:14966
132116,medium_high,hotpot,hotpot:132116
28282,easy_high,nq,nq:28282
59758,medium_high,nq,nq:59758
117464,medium_mid,hotpot,hotpot:117464
137812,easy_high,nq,nq:137812
125892,medium_mid,nq,nq:125892
37982,hard,nq,nq:37982
84242,medium_low,nq,nq:84242
33434,medium_low,nq,nq:33434
165780,medium_mid,hotpot,hotpot:165780
136958,easy_high,nq,nq:136958
37878,medium_mid,hotpot,hotpot:37878
63746,medium_high,nq,nq:63746
155258,medium_high,hotpot,hotpot:155258
131482,medium_mid,hotpot,hotpot:131482
84510,medium_low,nq,nq:84510
150956,medium_low,nq,nq:150956
149666,medium_low,nq,nq:149666
135496,medium_mid,nq,nq:135496
93080,medium_mid,nq,nq:93080
14446,hard,hotpot,hotpot:14446
149304,medium_mid,hotpot,hotpot:149304
31192,easy_high,nq,nq:31192
87728,medium_mid,nq,nq:87728
40158,easy_high,hotpot,hotpot:40158
67984,hard,nq,nq:67984
35386,hard,nq,nq:35386
62106,medium_mid,hotpot,hotpot:62106
42682,hard,nq,nq:42682
54386,medium_mid,nq,nq:54386
97986,easy_high,nq,nq:97986
60432,easy_high,hotpot,hotpot:60432
48926,medium_mid,hotpot,hotpot:48926
44614,medium_mid,hotpot,hotpot:44614
134230,hard,nq,nq:134230
108118,easy_high,nq,nq:108118
114090,medium_high,nq,nq:114090
52898,medium_mid,nq,nq:52898
96992,medium_high,hotpot,hotpot:96992
12890,medium_mid,hotpot,hotpot:12890
38168,hard,nq,nq:38168
82882,medium_low,nq,nq:82882
21948,hard,nq,nq:21948
75276,medium_high,hotpot,hotpot:75276
120384,medium_high,hotpot,hotpot:120384
23624,medium_high,nq,nq:23624
115922,medium_mid,nq,nq:115922
22232,easy_high,nq,nq:22232
172720,easy_high,hotpot,hotpot:172720
156538,medium_mid,nq,nq:156538
22760,easy_high,nq,nq:22760
14638,medium_high,hotpot,hotpot:14638
21476,easy_high,nq,nq:21476
116216,medium_high,nq,nq:116216
123044,easy_high,hotpot,hotpot:123044
126002,easy_high,hotpot,hotpot:126002
115412,hard,hotpot,hotpot:115412
3548,hard,hotpot,hotpot:3548
149968,medium_high,nq,nq:149968
6000,medium_low,nq,nq:6000
67624,hard,nq,nq:67624
33554,medium_mid,hotpot,hotpot:33554
46822,medium_high,hotpot,hotpot:46822
89442,hard,nq,nq:89442
134168,medium_high,hotpot,hotpot:134168
42872,medium_mid,hotpot,hotpot:42872
108802,hard,nq,nq:108802
111580,medium_high,hotpot,hotpot:111580
119328,easy_high,nq,nq:119328
65558,medium_high,nq,nq:65558
156700,medium_high,hotpot,hotpot:156700
152824,easy_high,hotpot,hotpot:152824
104744,medium_mid,hotpot,hotpot:104744
78634,hard,hotpot,hotpot:78634
114244,hard,hotpot,hotpot:114244
169342,easy_high,hotpot,hotpot:169342
73652,medium_high,hotpot,hotpot:73652
99362,easy_high,hotpot,hotpot:99362
58008,easy_high,hotpot,hotpot:58008
9054,medium_high,hotpot,hotpot:9054
6882,easy_high,nq,nq:6882
27772,medium_mid,hotpot,hotpot:27772
56810,medium_high,nq,nq:56810
113056,hard,hotpot,hotpot:113056
47060,medium_high,hotpot,hotpot:47060
122840,medium_high,hotpot,hotpot:122840
91296,medium_mid,nq,nq:91296
79788,easy_high,hotpot,hotpot:79788
91588,medium_low,hotpot,hotpot:91588
80332,medium_mid,hotpot,hotpot:80332
79176,medium_high,hotpot,hotpot:79176
124142,medium_mid,nq,nq:124142
146236,medium_low,hotpot,hotpot:146236
118388,medium_high,nq,nq:118388
116580,easy_high,hotpot,hotpot:116580
102656,medium_high,hotpot,hotpot:102656
167552,easy_high,hotpot,hotpot:167552
29824,hard,nq,nq:29824
104556,medium_low,nq,nq:104556
148998,medium_low,hotpot,hotpot:148998
156836,easy_high,nq,nq:156836
88362,easy_high,nq,nq:88362
3272,medium_mid,hotpot,hotpot:3272
127630,medium_mid,nq,nq:127630
49318,medium_mid,nq,nq:49318
164544,medium_high,hotpot,hotpot:164544
129334,hard,hotpot,hotpot:129334
15266,medium_mid,nq,nq:15266
49626,medium_high,hotpot,hotpot:49626
152864,easy_high,nq,nq:152864
926,medium_mid,nq,nq:926
161862,medium_low,hotpot,hotpot:161862
2108,medium_mid,nq,nq:2108
52248,medium_mid,hotpot,hotpot:52248
76706,medium_mid,nq,nq:76706
152476,medium_low,nq,nq:152476
74078,medium_high,nq,nq:74078
30366,medium_low,hotpot,hotpot:30366
10894,medium_low,nq,nq:10894
6224,medium_high,nq,nq:6224
114548,medium_mid,hotpot,hotpot:114548
150156,easy_high,nq,nq:150156
120248,medium_high,nq,nq:120248
142112,medium_mid,hotpot,hotpot:142112
62768,easy_high,hotpot,hotpot:62768
25856,medium_mid,nq,nq:25856
93036,easy_high,hotpot,hotpot:93036
104178,medium_mid,nq,nq:104178
