sample_index,bucket,source_name,uid
79020,hard,nq,nq:79020
73960,medium_mid,hotpot,hotpot:73960
53648,easy_high,nq,nq:53648
114216,medium_low,nq,nq:114216
94684,easy_high,nq,nq:94684
86534,medium_mid,hotpot,hotpot:86534
34654,easy_high,nq,nq:34654
110902,medium_high,hotpot,hotpot:110902
15506,medium_mid,hotpot,hotpot:15506
35046,medium_mid,nq,nq:35046
175438,easy_high,hotpot,hotpot:175438
86188,medium_mid,nq,nq:86188
76054,medium_mid,hotpot,hotpot:76054
83134,medium_high,hotpot,hotpot:83134
124470,medium_mid,hotpot,hotpot:124470
55712,medium_high,hotpot,hotpot:55712
112896,medium_low,hotpot,hotpot:112896
112708,easy_high,nq,nq:112708
54978,hard,hotpot,hotpot:54978
155178,medium_high,hotpot,hotpot:155178
159436,medium_high,hotpot,hotpot:159436
143226,medium_high,hotpot,hotpot:143226
42106,easy_high,nq,nq:42106
107566,medium_mid,hotpot,hotpot:107566
151638,easy_high,nq,nq:151638
109796,medium_high,hotpot,hotpot:109796
25394,medium_mid,nq,nq:25394
104312,medium_high,nq,nq:104312
146220,medium_low,nq,nq:146220
37166,medium_mid,hotpot,hotpot:37166
20790,medium_mid,hotpot,hotpot:20790
16376,medium_mid,nq,nq:16376
81784,medium_low,hotpot,hotpot:81784
176670,medium_high,hotpot,hotpot:176670
151000,medium_mid,hotpot,hotpot:151000
129334,hard,hotpot,hotpot:129334
134664,medium_mid,nq,nq:134664
88174,medium_low,hotpot,hotpot:88174
95408,medium_low,nq,nq:95408
22980,easy_high,nq,nq:22980
102178,medium_high,hotpot,hotpot:102178
39204,hard,hotpot,hotpot:39204
177072,medium_low,hotpot,hotpot:177072
88724,medium_high,nq,nq:88724
62942,medium_high,hotpot,hotpot:62942
157896,medium_high,nq,nq:157896
136776,medium_mid,hotpot,hotpot:136776
157464,hard,nq,nq:157464
1690,medium_low,nq,nq:1690
82100,medium_mid,hotpot,hotpot:82100
144864,hard,nq,nq:144864
60256,medium_mid,nq,nq:60256
91946,medium_high,hotpot,hotpot:91946
63040,easy_high,nq,nq:63040
85052,medium_high,nq,nq:85052
51882,medium_high,nq,nq:51882
25062,easy_high,hotpot,hotpot:25062
87098,easy_high,nq,nq:87098
53046,medium_high,nq,nq:53046
109474,hard,hotpot,hotpot:109474
23624,medium_high,nq,nq:23624
115948,medium_mid,nq,nq:115948
39848,easy_high,nq,nq:39848
156700,medium_high,hotpot,hotpot:156700
58576,medium_high,hotpot,hotpot:58576
15596,medium_mid,nq,nq:15596
108084,medium_mid,nq,nq:108084
50964,medium_low,nq,nq:50964
65242,easy_high,nq,nq:65242
78198,medium_high,nq,nq:78198
142808,medium_high,hotpot,hotpot:142808
142066,easy_high,nq,nq:142066
1102,medium_high,nq,nq:1102
85432,medium_low,hotpot,hotpot:85432
123354,hard,nq,nq:123354
150316,medium_high,hotpot,hotpot:150316
106712,medium_low,nq,nq:106712
109524,medium_high,nq,nq:109524
107650,easy_high,nq,nq:107650
100208,medium_high,nq,nq:100208
154424,medium_low,hotpot,hotpot:154424
150504,medium_high,hotpot,hotpot:150504
68962,medium_mid,nq,nq:68962
15892,medium_high,nq,nq:15892
70602,medium_low,hotpot,hotpot:70602
151858,medium_mid,nq,nq:151858
66848,easy_high,hotpot,hotpot:66848
155216,medium_high,nq,nq:155216
146896,hard,nq,nq:146896
2588,medium_high,hotpot,hotpot:2588
33746,medium_high,nq,nq:33746
170468,easy_high,hotpot,hotpot:170468
67780,easy_high,nq,nq:67780
93206,medium_high,hotpot,hotpot:93206
63956,easy_high,hotpot,hotpot:63956
96652,easy_high,hotpot,hotpot:96652
99242,medium_high,nq,nq:99242
24794,medium_mid,nq,nq:24794
106038,medium_mid,hotpot,hotpot:106038
142044,hard,nq,nq:142044
53560,medium_low,hotpot,hotpot:53560
81090,easy_high,nq,nq:81090
140612,easy_high,hotpot,hotpot:140612
106428,medium_mid,hotpot,hotpot:106428
15902,easy_high,hotpot,hotpot:15902
138388,hard,hotpot,hotpot:138388
167698,medium_high,hotpot,hotpot:167698
149870,medium_high,hotpot,hotpot:149870
109718,medium_low,nq,nq:109718
156486,easy_high,hotpot,hotpot:156486
63270,hard,nq,nq:63270
82694,easy_high,hotpot,hotpot:82694
24940,medium_high,hotpot,hotpot:24940
99940,medium_mid,nq,nq:99940
30574,easy_high,nq,nq:30574
26200,medium_low,nq,nq:26200
51400,medium_low,nq,nq:51400
153762,medium_low,nq,nq:153762
76996,easy_high,nq,nq:76996
124168,medium_high,nq,nq:124168
86366,hard,nq,nq:86366
82082,medium_high,hotpot,hotpot:82082
114548,medium_mid,hotpot,hotpot:114548
11934,medium_low,nq,nq:11934
20026,medium_mid,hotpot,hotpot:20026
107082,medium_high,hotpot,hotpot:107082
150856,medium_low,hotpot,hotpot:150856
94634,medium_high,nq,nq:94634
3380,medium_high,hotpot,hotpot:3380
154862,easy_high,hotpot,hotpot:154862
143606,easy_high,hotpot,hotpot:143606
140804,hard,hotpot,hotpot:140804
4380,medium_mid,nq,nq:4380
38240,medium_low,hotpot,hotpot:38240
36928,easy_high,hotpot,hotpot:36928
149562,easy_high,nq,nq:149562
30844,medium_high,hotpot,hotpot:30844
134054,medium_high,hotpot,hotpot:134054
31362,medium_mid,nq,nq:31362
130386,medium_high,nq,nq:130386
24218,medium_mid,nq,nq:24218
17464,medium_high,nq,nq:17464
47454,hard,nq,nq:47454
128964,medium_high,hotpot,hotpot:128964
132754,medium_high,nq,nq:132754
29342,hard,nq,nq:29342
43608,medium_low,hotpot,hotpot:43608
82808,easy_high,hotpot,hotpot:82808
137340,medium_low,nq,nq:137340
22874,medium_high,hotpot,hotpot:22874
35360,medium_low,nq,nq:35360
134200,medium_high,nq,nq:134200
117704,medium_mid,nq,nq:117704
112582,medium_low,nq,nq:112582
175318,medium_mid,hotpot,hotpot:175318
38792,easy_high,nq,nq:38792
123724,medium_high,hotpot,hotpot:123724
178146,medium_mid,hotpot,hotpot:178146
40024,easy_high,hotpot,hotpot:40024
93422,medium_mid,nq,nq:93422
71580,medium_mid,hotpot,hotpot:71580
74416,medium_mid,nq,nq:74416
100438,hard,nq,nq:100438
108850,easy_high,hotpot,hotpot:108850
178276,medium_mid,hotpot,hotpot:178276
123524,medium_mid,hotpot,hotpot:123524
110498,hard,hotpot,hotpot:110498
164550,medium_low,hotpot,hotpot:164550
137092,medium_low,nq,nq:137092
124998,medium_high,nq,nq:124998
109564,medium_high,nq,nq:109564
34532,medium_high,nq,nq:34532
159806,easy_high,hotpot,hotpot:159806
129182,medium_mid,hotpot,hotpot:129182
96438,easy_high,nq,nq:96438
178674,easy_high,hotpot,hotpot:178674
107240,medium_high,nq,nq:107240
83838,medium_mid,nq,nq:83838
35460,medium_high,nq,nq:35460
57066,medium_low,nq,nq:57066
124272,medium_high,hotpot,hotpot:124272
120768,medium_mid,hotpot,hotpot:120768
108642,medium_high,hotpot,hotpot:108642
113448,easy_high,nq,nq:113448
152098,hard,nq,nq:152098
97322,easy_high,nq,nq:97322
40538,medium_low,nq,nq:40538
74110,easy_high,nq,nq:74110
92236,easy_high,nq,nq:92236
64056,medium_mid,nq,nq:64056
35924,easy_high,nq,nq:35924
91412,medium_low,hotpot,hotpot:91412
117138,medium_high,hotpot,hotpot:117138
85270,medium_mid,hotpot,hotpot:85270
4188,easy_high,nq,nq:4188
55330,medium_mid,hotpot,hotpot:55330
91584,medium_high,hotpot,hotpot:91584
96200,medium_low,nq,nq:96200
124854,easy_high,hotpot,hotpot:124854
67268,easy_high,nq,nq:67268
78294,easy_high,nq,nq:78294
83636,easy_high,hotpot,hotpot:83636
156254,hard,nq,nq:156254
149318,easy_high,nq,nq:149318
149734,easy_high,nq,nq:149734
61194,medium_high,hotpot,hotpot:61194
22902,hard,nq,nq:22902
151276,medium_high,nq,nq:151276
14162,easy_high,hotpot,hotpot:14162
167654,easy_high,hotpot,hotpot:167654
109250,medium_mid,nq,nq:109250
128988,medium_high,nq,nq:128988
139888,hard,hotpot,hotpot:139888
73928,medium_low,hotpot,hotpot:73928
151178,easy_high,nq,nq:151178
36084,hard,hotpot,hotpot:36084
106982,medium_mid,nq,nq:106982
148096,easy_high,hotpot,hotpot:148096
512,medium_low,nq,nq:512
80064,medium_mid,nq,nq:80064
102648,medium_mid,nq,nq:102648
11772,medium_high,nq,nq:11772
93970,medium_low,hotpot,hotpot:93970
15798,medium_mid,hotpot,hotpot:15798
77414,easy_high,hotpot,hotpot:77414
93998,medium_high,hotpot,hotpot:93998
116526,medium_mid,nq,nq:116526
147596,easy_high,nq,nq:147596
28890,medium_mid,nq,nq:28890
59678,medium_low,nq,nq:59678
37516,hard,nq,nq:37516
177442,easy_high,hotpot,hotpot:177442
59758,medium_high,nq,nq:59758
39876,easy_high,hotpot,hotpot:39876
149888,medium_mid,nq,nq:149888
45690,medium_low,hotpot,hotpot:45690
46178,easy_high,hotpot,hotpot:46178
1900,easy_high,nq,nq:1900
97790,easy_high,nq,nq:97790
100410,easy_high,nq,nq:100410
75036,easy_high,hotpot,hotpot:75036
43364,medium_high,hotpot,hotpot:43364
166416,medium_high,hotpot,hotpot:166416
132790,easy_high,hotpot,hotpot:132790
60600,medium_low,hotpot,hotpot:60600
101758,hard,nq,nq:101758
166598,medium_mid,hotpot,hotpot:166598
179376,medium_low,hotpot,hotpot:179376
21222,medium_high,nq,nq:21222
93036,easy_high,hotpot,hotpot:93036
115828,medium_high,hotpot,hotpot:115828
129122,medium_mid,hotpot,hotpot:129122
111978,medium_mid,hotpot,hotpot:111978
50376,medium_high,nq,nq:50376
10724,medium_low,nq,nq:10724
176754,easy_high,hotpot,hotpot:176754
98506,medium_mid,nq,nq:98506
7780,easy_high,nq,nq:7780
157466,medium_mid,nq,nq:157466
145942,medium_high,hotpot,hotpot:145942
90,medium_low,hotpot,hotpot:90
67516,medium_high,hotpot,hotpot:67516
51666,easy_high,nq,nq:51666
48638,medium_low,hotpot,hotpot:48638
24676,medium_low,hotpot,hotpot:24676
137428,hard,hotpot,hotpot:137428
154222,medium_high,hotpot,hotpot:154222
33960,medium_high,hotpot,hotpot:33960
42140,easy_high,nq,nq:42140
167946,hard,hotpot,hotpot:167946
124214,medium_high,nq,nq:124214
36804,medium_mid,hotpot,hotpot:36804
65254,medium_high,hotpot,hotpot:65254
163262,easy_high,hotpot,hotpot:163262
116682,medium_high,hotpot,hotpot:116682
114702,medium_mid,nq,nq:114702
21524,medium_high,hotpot,hotpot:21524
73524,easy_high,nq,nq:73524
89796,easy_high,hotpot,hotpot:89796
146190,easy_high,hotpot,hotpot:146190
97896,medium_mid,hotpot,hotpot:97896
167336,easy_high,hotpot,hotpot:167336
81912,medium_high,nq,nq:81912
154732,medium_high,hotpot,hotpot:154732
149650,easy_high,hotpot,hotpot:149650
78992,medium_mid,nq,nq:78992
17024,medium_mid,hotpot,hotpot:17024
3786,easy_high,hotpot,hotpot:3786
125236,easy_high,nq,nq:125236
137978,medium_high,hotpot,hotpot:137978
13114,medium_mid,hotpot,hotpot:13114
15036,medium_mid,nq,nq:15036
36866,medium_high,nq,nq:36866
48912,medium_mid,hotpot,hotpot:48912
72870,medium_high,nq,nq:72870
175638,medium_high,hotpot,hotpot:175638
20688,medium_high,nq,nq:20688
4248,medium_mid,hotpot,hotpot:4248
100128,medium_mid,nq,nq:100128
171830,easy_high,hotpot,hotpot:171830
84654,medium_high,nq,nq:84654
29978,hard,nq,nq:29978
31356,medium_high,nq,nq:31356
102066,medium_mid,nq,nq:102066
142700,easy_high,hotpot,hotpot:142700
175682,medium_mid,hotpot,hotpot:175682
111054,medium_high,hotpot,hotpot:111054
61610,medium_mid,hotpot,hotpot:61610
56550,medium_low,nq,nq:56550
51822,medium_mid,nq,nq:51822
66464,medium_low,hotpot,hotpot:66464
1580,medium_mid,nq,nq:1580
8768,easy_high,nq,nq:8768
81676,hard,nq,nq:81676
114244,hard,hotpot,hotpot:114244
10242,medium_high,hotpot,hotpot:10242
43950,medium_high,nq,nq:43950
67736,medium_mid,hotpot,hotpot:67736
142418,easy_high,hotpot,hotpot:142418
49576,hard,hotpot,hotpot:49576
68662,medium_low,hotpot,hotpot:68662
153428,medium_mid,hotpot,hotpot:153428
97452,medium_low,nq,nq:97452
72344,medium_high,nq,nq:72344
136278,hard,nq,nq:136278
55222,medium_low,hotpot,hotpot:55222
127382,medium_mid,hotpot,hotpot:127382
163978,easy_high,hotpot,hotpot:163978
162478,medium_mid,hotpot,hotpot:162478
24906,medium_low,hotpot,hotpot:24906
20296,medium_low,nq,nq:20296
1858,easy_high,nq,nq:1858
120730,hard,nq,nq:120730
71368,medium_low,hotpot,hotpot:71368
128950,medium_low,nq,nq:128950
107408,easy_high,hotpot,hotpot:107408
542,easy_high,hotpot,hotpot:542
170034,medium_mid,hotpot,hotpot:170034
121912,hard,hotpot,hotpot:121912
154948,medium_mid,hotpot,hotpot:154948
130378,medium_high,nq,nq:130378
66864,medium_mid,hotpot,hotpot:66864
84174,easy_high,nq,nq:84174
84462,easy_high,hotpot,hotpot:84462
51338,medium_low,hotpot,hotpot:51338
78310,medium_mid,nq,nq:78310
151258,easy_high,nq,nq:151258
56374,medium_mid,hotpot,hotpot:56374
120130,medium_mid,nq,nq:120130
70064,medium_mid,nq,nq:70064
31862,hard,nq,nq:31862
136174,hard,nq,nq:136174
74272,easy_high,nq,nq:74272
4696,medium_high,hotpot,hotpot:4696
14694,medium_high,nq,nq:14694
19392,medium_low,hotpot,hotpot:19392
53208,easy_high,nq,nq:53208
50892,easy_high,hotpot,hotpot:50892
80922,medium_high,hotpot,hotpot:80922
4864,hard,hotpot,hotpot:4864
115232,easy_high,nq,nq:115232
38754,medium_high,nq,nq:38754
23828,medium_high,hotpot,hotpot:23828
101258,easy_high,nq,nq:101258
1532,medium_mid,hotpot,hotpot:1532
39150,medium_mid,hotpot,hotpot:39150
14116,medium_high,nq,nq:14116
159516,medium_mid,hotpot,hotpot:159516
7030,easy_high,nq,nq:7030
144218,medium_mid,hotpot,hotpot:144218
67972,easy_high,hotpot,hotpot:67972
147090,easy_high,hotpot,hotpot:147090
151348,hard,hotpot,hotpot:151348
95992,easy_high,nq,nq:95992
13176,medium_mid,nq,nq:13176
62984,medium_mid,hotpot,hotpot:62984
1506,medium_low,nq,nq:1506
42516,hard,nq,nq:42516
7968,easy_high,nq,nq:7968
23324,medium_high,nq,nq:23324
135056,medium_high,hotpot,hotpot:135056
63808,medium_mid,nq,nq:63808
51850,easy_high,hotpot,hotpot:51850
42552,medium_high,hotpot,hotpot:42552
150266,medium_mid,hotpot,hotpot:150266
95572,medium_high,hotpot,hotpot:95572
15738,easy_high,hotpot,hotpot:15738
73280,medium_high,hotpot,hotpot:73280
5426,medium_high,nq,nq:5426
103936,medium_mid,nq,nq:103936
31782,easy_high,hotpot,hotpot:31782
102216,medium_high,nq,nq:102216
63222,medium_mid,nq,nq:63222
12958,medium_mid,hotpot,hotpot:12958
84558,medium_low,nq,nq:84558
3874,easy_high,hotpot,hotpot:3874
27282,medium_mid,nq,nq:27282
66218,medium_mid,nq,nq:66218
112684,medium_high,nq,nq:112684
19502,medium_high,nq,nq:19502
125426,medium_mid,hotpot,hotpot:125426
175278,medium_high,hotpot,hotpot:175278
83512,medium_low,nq,nq:83512
99910,easy_high,nq,nq:99910
5542,easy_high,hotpot,hotpot:5542
3658,medium_high,hotpot,hotpot:3658
74868,medium_mid,nq,nq:74868
148106,medium_low,nq,nq:148106
110656,medium_mid,nq,nq:110656
20298,hard,nq,nq:20298
163856,medium_high,hotpot,hotpot:163856
69080,easy_high,hotpot,hotpot:69080
90644,easy_high,nq,nq:90644
117774,medium_mid,hotpot,hotpot:117774
128306,easy_high,hotpot,hotpot:128306
177940,medium_low,hotpot,hotpot:177940
99218,medium_mid,nq,nq:99218
129456,medium_mid,nq,nq:129456
4882,easy_high,nq,nq:4882
16414,medium_mid,nq,nq:16414
42724,medium_low,hotpot,hotpot:42724
146962,medium_high,nq,nq:146962
28054,medium_mid,hotpot,hotpot:28054
139084,medium_low,nq,nq:139084
135766,medium_mid,hotpot,hotpot:135766
24828,medium_mid,hotpot,hotpot:24828
130338,medium_high,hotpot,hotpot:130338
50004,easy_high,nq,nq:50004
19168,medium_mid,nq,nq:19168
180312,hard,hotpot,hotpot:180312
90058,easy_high,hotpot,hotpot:90058
115532,easy_high,hotpot,hotpot:115532
140484,hard,nq,nq:140484
147692,medium_high,nq,nq:147692
29446,medium_mid,hotpot,hotpot:29446
138746,easy_high,hotpot,hotpot:138746
91154,medium_low,hotpot,hotpot:91154
23560,medium_high,nq,nq:23560
107340,medium_mid,hotpot,hotpot:107340
170770,medium_high,hotpot,hotpot:170770
53634,medium_high,hotpot,hotpot:53634
31350,medium_high,hotpot,hotpot:31350
54208,medium_low,nq,nq:54208
72986,medium_high,nq,nq:72986
123976,medium_low,hotpot,hotpot:123976
96062,hard,hotpot,hotpot:96062
105530,easy_high,nq,nq:105530
162814,hard,hotpot,hotpot:162814
37362,medium_high,hotpot,hotpot:37362
76548,medium_low,nq,nq:76548
133212,hard,nq,nq:133212
114574,hard,nq,nq:114574
994,medium_high,hotpot,hotpot:994
33882,medium_mid,nq,nq:33882
89042,medium_high,hotpot,hotpot:89042
155698,medium_low,nq,nq:155698
49156,medium_mid,nq,nq:49156
22160,hard,nq,nq:22160
119556,easy_high,nq,nq:119556
39980,easy_high,nq,nq:39980
121264,medium_mid,hotpot,hotpot:121264
18550,hard,nq,nq:18550
119706,easy_high,nq,nq:119706
53946,medium_low,nq,nq:53946
124966,medium_mid,nq,nq:124966
75506,easy_high,nq,nq:75506
49228,medium_high,hotpot,hotpot:49228
175892,medium_mid,hotpot,hotpot:175892
130830,hard,nq,nq:130830
82,medium_mid,nq,nq:82
110850,medium_high,hotpot,hotpot:110850
43652,medium_mid,hotpot,hotpot:43652
54766,medium_low,hotpot,hotpot:54766
60150,easy_high,hotpot,hotpot:60150
56508,hard,hotpot,hotpot:56508
51588,medium_high,hotpot,hotpot:51588
156496,medium_high,nq,nq:156496
100592,easy_high,nq,nq:100592
28282,easy_high,nq,nq:28282
121096,medium_mid,nq,nq:121096
63548,easy_high,nq,nq:63548
70782,medium_mid,nq,nq:70782
107012,easy_high,nq,nq:107012
29612,easy_high,nq,nq:29612
55076,medium_low,hotpot,hotpot:55076
179156,easy_high,hotpot,hotpot:179156
175386,medium_high,hotpot,hotpot:175386
125520,medium_high,hotpot,hotpot:125520
102798,easy_high,nq,nq:102798
88988,medium_mid,nq,nq:88988
76872,medium_mid,hotpot,hotpot:76872
61694,hard,nq,nq:61694
143926,medium_mid,hotpot,hotpot:143926
6412,medium_mid,nq,nq:6412
133386,hard,nq,nq:133386
126148,medium_mid,hotpot,hotpot:126148
145492,easy_high,hotpot,hotpot:145492
102228,medium_high,hotpot,hotpot:102228
75662,medium_mid,nq,nq:75662
34918,hard,hotpot,hotpot:34918
17168,easy_high,nq,nq:17168
7748,easy_high,nq,nq:7748
113358,medium_low,nq,nq:113358
141284,medium_high,nq,nq:141284
152476,medium_low,nq,nq:152476
74042,easy_high,hotpot,hotpot:74042
74576,medium_high,hotpot,hotpot:74576
86108,medium_high,nq,nq:86108
144528,hard,nq,nq:144528
107058,medium_high,nq,nq:107058
126002,hard,nq,nq:126002
75048,medium_high,nq,nq:75048
72670,medium_high,hotpot,hotpot:72670
126236,easy_high,hotpot,hotpot:126236
22318,medium_high,nq,nq:22318
68110,medium_mid,hotpot,hotpot:68110
62796,hard,nq,nq:62796
10164,medium_high,nq,nq:10164
106982,easy_high,hotpot,hotpot:106982
9042,easy_high,hotpot,hotpot:9042
141780,medium_low,hotpot,hotpot:141780
22474,medium_mid,nq,nq:22474
75068,medium_high,hotpot,hotpot:75068
25436,medium_mid,hotpot,hotpot:25436
33090,easy_high,hotpot,hotpot:33090
67708,medium_low,hotpot,hotpot:67708
52996,hard,hotpot,hotpot:52996
60240,medium_high,hotpot,hotpot:60240
131440,medium_high,nq,nq:131440
60134,easy_high,hotpot,hotpot:60134
32074,easy_high,nq,nq:32074
65144,medium_low,hotpot,hotpot:65144
137896,hard,hotpot,hotpot:137896
12216,medium_mid,nq,nq:12216
35946,hard,nq,nq:35946
56714,easy_high,nq,nq:56714
127308,hard,hotpot,hotpot:127308
16080,medium_mid,nq,nq:16080
37968,hard,nq,nq:37968
122540,medium_mid,nq,nq:122540
91124,easy_high,hotpot,hotpot:91124
12706,medium_mid,nq,nq:12706
100838,hard,nq,nq:100838
148438,easy_high,nq,nq:148438
35834,medium_low,hotpot,hotpot:35834
46916,medium_low,hotpot,hotpot:46916
164864,medium_high,hotpot,hotpot:164864
125292,medium_high,nq,nq:125292
104878,easy_high,nq,nq:104878
88472,easy_high,hotpot,hotpot:88472
91158,medium_mid,hotpot,hotpot:91158
52048,medium_low,hotpot,hotpot:52048
29348,medium_high,nq,nq:29348
137596,medium_mid,nq,nq:137596
129672,medium_mid,nq,nq:129672
151880,medium_high,nq,nq:151880
64420,medium_high,nq,nq:64420
62584,medium_low,nq,nq:62584
140462,medium_high,nq,nq:140462
121080,medium_mid,hotpot,hotpot:121080
67690,hard,hotpot,hotpot:67690
108522,medium_low,hotpot,hotpot:108522
126262,easy_high,hotpot,hotpot:126262
40932,medium_low,hotpot,hotpot:40932
41252,easy_high,nq,nq:41252
177446,medium_high,hotpot,hotpot:177446
80622,medium_mid,nq,nq:80622
166966,medium_low,hotpot,hotpot:166966
87728,medium_mid,nq,nq:87728
137708,easy_high,hotpot,hotpot:137708
125830,medium_mid,nq,nq:125830
89398,medium_high,nq,nq:89398
9424,hard,nq,nq:9424
147922,medium_high,nq,nq:147922
48948,medium_low,nq,nq:48948
75352,medium_low,nq,nq:75352
104756,easy_high,hotpot,hotpot:104756
17602,easy_high,hotpot,hotpot:17602
164424,easy_high,hotpot,hotpot:164424
48852,medium_mid,nq,nq:48852
103442,medium_mid,nq,nq:103442
88906,medium_high,hotpot,hotpot:88906
61166,medium_low,hotpot,hotpot:61166
68862,easy_high,hotpot,hotpot:68862
61202,medium_high,hotpot,hotpot:61202
8272,medium_low,hotpot,hotpot:8272
98062,medium_mid,hotpot,hotpot:98062
97810,medium_mid,nq,nq:97810
104356,medium_low,hotpot,hotpot:104356
170014,medium_high,hotpot,hotpot:170014
35042,medium_high,nq,nq:35042
80526,medium_low,nq,nq:80526
108818,medium_mid,nq,nq:108818
16192,easy_high,hotpot,hotpot:16192
89180,easy_high,nq,nq:89180
31292,medium_high,nq,nq:31292
116790,medium_high,nq,nq:116790
37948,medium_high,hotpot,hotpot:37948
14638,medium_high,hotpot,hotpot:14638
163294,hard,hotpot,hotpot:163294
31968,medium_low,nq,nq:31968
146078,medium_mid,nq,nq:146078
143142,medium_mid,hotpot,hotpot:143142
35086,medium_high,hotpot,hotpot:35086
152824,easy_high,hotpot,hotpot:152824
59980,medium_mid,nq,nq:59980
142774,medium_low,nq,nq:142774
9664,medium_mid,nq,nq:9664
594,medium_mid,nq,nq:594
64936,medium_low,nq,nq:64936
15992,medium_mid,hotpot,hotpot:15992
2750,medium_high,nq,nq:2750
21162,medium_mid,nq,nq:21162
5724,easy_high,nq,nq:5724
41284,easy_high,nq,nq:41284
56992,medium_mid,hotpot,hotpot:56992
94114,easy_high,nq,nq:94114
11882,easy_high,hotpot,hotpot:11882
90246,medium_high,hotpot,hotpot:90246
55300,medium_mid,nq,nq:55300
83292,hard,nq,nq:83292
89100,hard,hotpot,hotpot:89100
27772,medium_mid,hotpot,hotpot:27772
154156,medium_mid,nq,nq:154156
140838,easy_high,nq,nq:140838
85368,medium_mid,nq,nq:85368
105308,medium_high,nq,nq:105308
